city,run,window_index,sim_matched_epochs,actual_fix_rate_pct,base_pred_fix_rate_pct,adopted_pred_fix_rate_pct,abs_error_pp,focus_case_tag,focus_case_note,window_action,window_action_note,path1_pred_fix_rate_pct,path1_abs_error_pp
tokyo,run2,26,300.0,96.66666666666669,13.96883580142099,54.85428472392479,41.812381942741894,hidden_high,actual 96.7% but corrected only 54.9%; under-predicted by 41.8 pp,review,prediction likely underestimates a high-FIX window; review before window-level action,55.67730563861933,40.989361028047355
tokyo,run2,27,300.0,75.33333333333333,23.23470030774939,47.73854553559451,27.594787797738817,,,use,usable for route aggregation and normal diagnostics,49.69400343772389,25.639329895609436
tokyo,run2,28,300.0,33.666666666666664,13.642794330283314,6.3885000061023085,27.278166660564356,,,use,usable for route aggregation and normal diagnostics,47.38520774545753,13.718541078790864
tokyo,run2,29,300.0,14.333333333333334,13.461950491468755,4.908279623202777,9.425053710130557,,,use,usable for route aggregation and normal diagnostics,14.372514763799732,0.03918143046639777
tokyo,run2,30,151.0,0.0,10.19851842055929,5.722819314348833,5.722819314348833,,,use,usable for route aggregation and normal diagnostics,1.560285026473329,1.560285026473329
tokyo,run3,0,300.0,83.33333333333334,82.36198764673311,62.8577998286451,20.475533504688244,,,use,usable for route aggregation and normal diagnostics,81.39765417539638,1.9356791579369599
tokyo,run3,1,300.0,19.33333333333333,49.07156260019311,58.38257725826196,39.04924392492863,,,use,usable for route aggregation and normal diagnostics,84.03588830229467,64.70255496896134
tokyo,run3,2,300.0,0.0,21.692299149850104,14.638915162392149,14.638915162392149,,,use,usable for route aggregation and normal diagnostics,0.1604896511065562,0.1604896511065562
tokyo,run3,3,300.0,0.0,10.435082087316763,13.178286886715012,13.178286886715012,,,use,usable for route aggregation and normal diagnostics,0.1274140715581283,0.1274140715581283
tokyo,run3,4,281.0,4.270462633451958,12.10254778835692,12.036095036861225,7.765632403409267,,,use,usable for route aggregation and normal diagnostics,5.347393640258259,1.0769310068063014
tokyo,run3,5,300.0,1.3333333333333337,9.92067540118602,7.913168352571685,6.5798350192383515,,,use,usable for route aggregation and normal diagnostics,1.1842391755547776,0.14909415777855606
tokyo,run3,6,300.0,8.0,15.361451819395782,14.443490914604892,6.443490914604892,,,use,usable for route aggregation and normal diagnostics,6.512064195350165,1.487935804649835
