run_id,tow,risk_bucket,gpu_urban_shadow_risk_score,baseline_label,gpu_label,selection_changed,baseline_selector_score,baseline_gpu_score,gpu_selector_score,gpu_gpu_score,n_candidates,baseline_truth_cost,gpu_truth_cost,oracle_truth_cost,gpu_minus_baseline_truth_cost,baseline_regret,gpu_regret
tokyo_run1_nav,187470.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,187490.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,187510.2,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,187530.2,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,187550.4,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,187570.4,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,187590.6,0.10-0.20,0.15991019423137803,nominal_gnss,shadow_robust,1.0,0.0,0.15991019423137803,0.06,-0.06792815538510244,2,0.15991019423137803,0.0799775485578445,0.0799775485578445,-0.07993264567353353,0.07993264567353353,0.0
tokyo_run1_nav,187610.6,0.10-0.20,0.163835264227386,nominal_gnss,shadow_robust,1.0,0.0,0.163835264227386,0.06,-0.0710682113819088,2,0.163835264227386,0.0809588160568465,0.0809588160568465,-0.0828764481705395,0.0828764481705395,0.0
tokyo_run1_nav,187630.6,0.05-0.10,0.06,nominal_gnss,shadow_robust,1.0,0.0,0.06,0.06,0.011999999999999997,2,0.06,0.055,0.055,-0.0049999999999999975,0.0049999999999999975,0.0
tokyo_run1_nav,187650.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,187670.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,187691.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
