epoch,tow,position_error_m,n_dd_pr,n_dd_cp,n_float_ambiguities,doppler_rms_mps,dd_pr_nis,dd_cp_nis,ambiguities_reset,covariance_min_eig,lambda_n,lambda_best_ratio,top12_min_error_m,top16_min_error_m,top12_has_sub50cm,top16_has_sub50cm,subset4_top16_min_error_m,subset4_top16_has_sub50cm,subset6_top16_min_error_m,subset6_top16_has_sub50cm,subset8_top16_min_error_m,subset8_top16_has_sub50cm,subset10_top16_min_error_m,subset10_top16_has_sub50cm,subset12_top16_min_error_m,subset12_top16_has_sub50cm,subset16_top16_min_error_m,subset16_top16_has_sub50cm
690,177138.0,5.000215259267723,24,20,21,0.04603511736828351,0.38492920381525836,0.6966823222814575,0,8.99207534556092e-05,20,1.0688897975356575,4.539082337095325,4.413748529005859,0,0,3.677456590930399,0,3.839307625430966,0,3.66211127504481,0,3.689068174387227,0,3.6611568346264116,0,4.2727653814855495,0
691,177138.199999094,5.0045623159061625,0,0,21,0.056380704283351506,nan,nan,0,0.0003264571291490569,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
692,177138.39999890327,5.023070092109018,0,0,21,0.07586122257076315,nan,nan,0,0.0003273266991270543,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
693,177138.59999990463,5.034999370867168,0,0,21,0.06770984432113256,nan,nan,0,0.0003281339802700564,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
694,177138.79999995232,5.027277022033731,0,0,21,0.05976742958342959,nan,nan,0,0.00032893631918012325,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
695,177139.0,5.004508288932551,26,20,21,0.06241088163116918,0.35315933957955364,0.8004858239145527,0,8.99193690828076e-05,20,1.0620725832403992,4.529549717357746,4.529549717357746,0,0,3.666680164229977,0,3.8291087430406554,0,3.649442731974869,0,4.262915341146214,0,3.6515388250636724,0,4.260483593867847,0
696,177139.199999094,4.991869490934861,0,0,20,0.0371749390168746,nan,nan,0,0.0004936438366759591,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
697,177139.39999890327,4.989914994043251,0,0,20,0.0498806016931323,nan,nan,0,0.0004944655670537686,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
698,177139.59999990463,5.001243584322677,0,0,20,0.058210123975795225,nan,nan,0,0.0004952675143513315,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
699,177139.79999995232,5.001547604697122,0,0,20,0.06198064393664424,nan,nan,0,0.0004960681197920827,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
700,177140.0,5.020445044440136,26,20,20,0.054875379668656556,0.3234738116609694,0.6601588860053422,0,8.991902079388559e-05,20,1.0446574152113015,4.531948609733732,4.531948609733732,0,0,3.670875568846435,0,3.8306975892762374,0,3.834990890210768,0,4.2644856570306064,0,3.654116074055447,0,4.2611899205824075,0
701,177140.199999094,5.025763591494471,0,0,20,0.06782160430565916,nan,nan,0,0.000480580948628547,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
702,177140.39999890327,5.0411750497662755,0,0,20,0.05702260399751961,nan,nan,0,0.00048140058954823493,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
703,177140.59999990463,5.042743595091731,0,0,20,0.05417052201559923,nan,nan,0,0.0004822023432863552,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
704,177140.79999995232,5.044655366716149,0,0,20,0.06605305762573904,nan,nan,0,0.00048300288376802204,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
705,177141.0,5.045507260105359,26,20,20,0.0683245148074536,0.35055125739443027,0.7049596495554964,0,8.991769180191691e-05,20,1.0180706369339165,4.537686100636517,4.287095194249433,0,0,3.6818253351098704,0,3.838660443918953,0,3.844123903603663,0,4.273005319416042,0,3.662393031892764,0,2.903186051748627,0
706,177141.199999094,5.052839091995342,0,0,20,0.056038747777669304,nan,nan,0,0.0004683804940535564,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
707,177141.39999890327,5.042933030976237,0,0,20,0.06448806811347528,nan,nan,0,0.0004691987172106175,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
708,177141.59999990463,5.040445542895623,0,0,20,0.06763875745980055,nan,nan,0,0.0004700003685524236,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
709,177141.79999995232,5.044390564465221,0,0,20,0.06158750825920318,nan,nan,0,0.0004708008786545329,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
710,177142.0,5.052002250068389,26,20,20,0.053189348201371014,0.3659367651254841,0.44978643246979055,0,8.991636290753788e-05,20,1.0708775653668083,4.277590035744623,4.277590035744623,0,0,3.676363166501385,0,3.829494101301646,0,3.8366370099495604,0,4.263808490060349,0,4.272769803988096,0,2.8974206637399376,0
711,177142.199999094,5.053375962933557,0,0,20,0.04012913008190212,nan,nan,0,0.0004569659883910505,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
712,177142.39999890327,5.058223207827774,0,0,20,0.04904878688924193,nan,nan,0,0.00045778290271559813,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
713,177142.59999990463,5.05459967959361,0,0,20,0.07035675623944473,nan,nan,0,0.0004585844535453592,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
714,177142.79999995232,5.057347133839972,0,0,20,0.04216222149294827,nan,nan,0,0.0004593849330905565,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
715,177143.0,5.093555845062795,28,21,21,0.09661464016233051,0.7830508606475047,0.8144521477470545,0,8.982423318974782e-05,21,1.0468871738159382,4.284065710062953,4.284065710062953,0,0,3.685001941819009,0,3.8347475665758948,0,4.021002129240626,0,4.269758294147657,0,4.254688826492537,0,4.252486300854183,0
716,177143.199999094,5.094285992708106,0,0,21,0.11270868671357373,nan,nan,0,0.00044626869415313416,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
717,177143.39999890327,5.1050338074029895,0,0,21,0.16121212606093918,nan,nan,0,0.0004470842288605411,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
718,177143.59999990463,5.116104625467736,0,0,21,0.1022004353758437,nan,nan,0,0.0004478856647445521,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
719,177143.79999995232,5.122074635841054,0,0,21,0.10014533327464414,nan,nan,0,0.00044868610893733057,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
720,177144.0,5.105326224473099,26,21,21,0.07972096209661761,0.6850020167263146,0.39201507868394087,0,8.978093153615687e-05,21,1.1139942282911837,4.27900489936392,4.27900489936392,0,0,3.686609122955373,0,3.831991216815496,0,4.018739408510114,0,4.265698372752525,0,4.250394688848685,0,4.244711739646362,0
721,177144.199999094,5.09142470198944,0,0,21,0.08685508324014624,nan,nan,0,0.0004362275655043654,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
722,177144.39999890327,5.079920904176612,0,0,21,0.05328866129421294,nan,nan,0,0.00043704205023068746,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
723,177144.59999990463,5.07631702966393,0,0,21,0.04005753307997179,nan,nan,0,0.0004378434032779364,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
724,177144.79999995232,5.075608850926711,0,0,21,0.05951673761589631,nan,nan,0,0.0004386438223624916,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
725,177145.0,5.132656980584477,26,21,21,0.05086380269279919,0.6879177019923695,0.4783955412079812,0,8.977825066223872e-05,21,1.123284107078898,4.288656518079824,4.288656518079824,0,0,3.92338647680633,0,3.8440957757001377,0,4.027822578476572,0,4.275419335640259,0,4.261907433952435,0,4.273891524000817,0
726,177145.199999094,5.134961513968254,0,0,21,0.04288998064991617,nan,nan,0,0.000426788294199361,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
727,177145.39999890327,5.135545544555547,0,0,21,0.09898887122560335,nan,nan,0,0.0004276018349073077,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
728,177145.59999990463,5.126989784345554,0,0,21,0.06967002993318758,nan,nan,0,0.0004284031119881627,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
729,177145.79999995232,5.129315349509597,0,0,21,0.0714479755607629,nan,nan,0,0.00042920350789956574,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
730,177146.0,5.137779694262726,25,20,21,0.05820441583314829,0.4899591481078496,0.37460488887989934,0,8.991113297010189e-05,20,1.2226768756935968,4.279715687767723,4.279715687767723,0,0,3.920676099125417,0,3.8381192881595574,0,4.022860467940494,0,4.268176261581672,0,4.281557394375117,0,2.8993536557005033,0
731,177146.199999094,5.131556194824482,0,0,21,0.05382683172428456,nan,nan,0,0.00041790192063413765,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
732,177146.39999890327,5.1192755703434685,0,0,21,0.05656654690474425,nan,nan,0,0.00041871476432443153,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
733,177146.59999990463,5.103850772190504,0,0,21,0.06665406042964082,nan,nan,0,0.0004195159904163692,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
734,177146.79999995232,5.089954893961368,0,0,21,0.07788786940023752,nan,nan,0,0.00042031637109137443,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
735,177147.0,5.157604962362669,25,20,21,0.06661534514338592,0.5091877436089279,0.3764200204473855,0,8.990980768702799e-05,20,1.2420780395688287,4.284853570365244,4.284853570365244,0,0,3.931615564881674,0,3.845876048896073,0,4.028478040416787,0,4.273917777824278,0,4.287991304318064,0,2.903044400531055,0
736,177147.199999094,5.159134725279128,0,0,20,0.02921332659148414,nan,nan,0,0.0004095246672580894,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
737,177147.39999890327,5.160831126908995,0,0,20,0.045269190075270534,nan,nan,0,0.0004103366700039734,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
738,177147.59999990463,5.164860804982575,0,0,20,0.034572857066983875,nan,nan,0,0.000411137824715476,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
739,177147.79999995232,5.169239790796494,0,0,20,0.03449863840457321,nan,nan,0,0.00041193818338512077,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
740,177148.0,5.174801458262412,26,20,20,0.03662464766794938,0.47707406222538257,0.37389247256881225,0,8.990846048269929e-05,20,1.259026665086158,4.290797406377005,4.290797406377005,0,0,3.9438075393224694,0,3.855512442756001,0,4.035644826030321,0,4.115239058853484,0,4.2953213369132195,0,2.907574532330118,0
741,177148.199999094,5.181986226644257,0,0,20,0.047821049978702165,nan,nan,0,0.00040161408668373886,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
742,177148.39999890327,5.198293903840415,0,0,20,0.06751473889531064,nan,nan,0,0.00040242531826316515,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
743,177148.59999990463,5.213020765694498,0,0,20,0.07967980796442203,nan,nan,0,0.00040322640712561297,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
744,177148.79999995232,5.218183842750363,0,0,20,0.07353607125010128,nan,nan,0,0.00040402674557137383,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
745,177149.0,5.186094516706812,24,20,20,0.04886527906625248,0.43982811237631386,0.3833047641421723,0,8.990727162166295e-05,20,1.245862386302055,4.287504125379087,4.287504125379087,0,0,3.9469452311593063,0,3.8561066446648224,0,4.034278476515042,0,3.301903041717668,0,4.2935434653988445,0,2.9051840953707324,0
746,177149.199999094,5.179620666494152,0,0,20,0.03823347285899713,nan,nan,0,0.00039413359364616046,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
747,177149.39999890327,5.18659374294902,0,0,20,0.06397707520320978,nan,nan,0,0.0003949440921471869,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
748,177149.59999990463,5.182515256347333,0,0,20,0.047182381229855234,nan,nan,0,0.00039574511718733907,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
749,177149.79999995232,5.181085338180346,0,0,20,0.04564464565072156,nan,nan,0,0.0003965454359871383,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
750,177150.0,5.219596516200328,26,20,20,0.1049416842566271,0.8378060275328522,0.37077658880717684,0,8.990588247249208e-05,20,1.241935639202101,4.290447540650837,4.290447540650837,0,0,3.9565705906332105,0,3.8626469911958536,0,4.038224003363643,0,3.3024882123971366,0,4.297877210917272,0,2.90705310055311,0
751,177150.199999094,5.2223779929619445,0,0,20,0.08721676641350182,nan,nan,0,0.000387047841531554,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
752,177150.39999890327,5.219541749091687,0,0,20,0.07283933234560717,nan,nan,0,0.00038785762948837193,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
753,177150.59999990463,5.2196850716038234,0,0,20,0.05377360027424105,nan,nan,0,0.00038865859133780425,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
754,177150.79999995232,5.21637544184392,0,0,20,0.03794675004621405,nan,nan,0,0.0003894588906372795,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
755,177151.0,5.241160383077814,27,20,20,0.03353026076088314,0.8184490011353306,0.2818489370768764,0,8.990454965779065e-05,20,1.2345550798473084,4.287206319551,4.287206319551,0,0,3.9586228249543867,0,3.862207861011391,0,4.036381802895241,0,3.2995788696400705,0,4.295651327478838,0,2.9043636748292228,0
756,177151.199999094,5.234935142785146,0,0,20,0.05641270757646284,nan,nan,0,0.0003803223254557252,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
757,177151.39999890327,5.228556134937293,0,0,20,0.06450881456265034,nan,nan,0,0.0003811314059624528,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
758,177151.59999990463,5.214821155949897,0,0,20,0.08254555260941171,nan,nan,0,0.00038193230336764115,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
759,177151.79999995232,5.198195511841096,0,0,20,0.06709883662027209,nan,nan,0,0.000382732582723775,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
760,177152.0,5.257958866572753,28,20,20,0.06506907006415653,0.8469990750944417,0.3124911388740293,0,8.990312017120832e-05,20,1.2262215565884824,4.286775470461572,4.286775470461572,0,0,3.979617515935738,0,3.864870334279359,0,4.036771389673692,0,3.2984539563621955,0,4.296415059730643,0,2.904418226105133,0
761,177152.20000004768,5.253641115339584,0,0,20,0.05583632935391627,nan,nan,0,0.0003739211862131016,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
762,177152.39999890327,5.248977641253758,0,0,20,0.04282717630453207,nan,nan,0,0.0003747295309082288,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
763,177152.59999990463,5.244230690065265,0,0,20,0.05440633788463153,nan,nan,0,0.00037553035975563577,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
764,177152.79999899864,5.231008264251502,0,0,20,0.12900947538903684,nan,nan,0,0.0003763306140108564,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
765,177153.0,5.2676111134704104,28,20,20,0.10997769370362027,0.8784355803602003,0.22922100326746028,0,8.990180447247463e-05,20,1.2166415482713229,4.286830465124431,4.286830465124431,0,0,3.985652921602884,0,3.8665131205221135,0,4.03605038175982,0,3.29440408161418,0,4.29739513107465,0,4.282347505763707,0
766,177153.20000004768,5.256366867796897,0,0,20,0.08858494354595553,nan,nan,0,0.00036780286785281405,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
767,177153.39999890327,5.247398375894716,0,0,20,0.05945108715200931,nan,nan,0,0.0003686104133900163,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
768,177153.59999990463,5.26844980294732,0,0,20,0.16914217308720206,nan,nan,0,0.00036941116486150893,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
769,177153.79999899864,5.272990206598773,0,0,20,0.04001255666367793,nan,nan,0,0.00037021139500350154,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
770,177154.0,5.274380393975916,28,20,20,0.07402043880911761,0.9588964149033046,0.1747701866054329,0,8.990048378634663e-05,20,1.1977437691504444,4.288214242959336,4.288214242959336,0,0,3.991523976921873,0,3.868628389442002,0,4.0377108580490475,0,3.294073303962719,0,4.299660757334275,0,4.2840756484708065,0
771,177154.20000004768,5.283894012589077,0,0,20,0.04416643830545168,nan,nan,0,0.00036191071582593326,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
772,177154.39999890327,5.280213980216091,0,0,20,0.05150944222390247,nan,nan,0,0.0003627173267782066,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
773,177154.59999990463,5.285817369934526,0,0,20,0.04128660164537805,nan,nan,0,0.000363517984168441,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
774,177154.79999899864,5.278487194528801,0,0,20,0.07669480299405305,nan,nan,0,0.00036431818486615903,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
775,177155.0,5.287798366465123,27,19,23,0.057479869764577134,0.8266430470232456,0.03726945431420606,0,9.119634283271563e-05,19,1.0091483829185734,4.576427982036398,4.564178335076533,0,0,3.784070330023041,0,3.60319293119237,0,4.282039637859751,0,4.219988561153339,0,4.297877946932021,0,4.572754641645241,0
776,177155.20000004768,5.294155327109029,0,0,23,0.07331776260554172,nan,nan,0,0.00036059341580221263,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
777,177155.39999890327,5.291684329888953,0,0,23,0.04732238651499844,nan,nan,0,0.0003614152881367101,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
778,177155.59999990463,5.309030787071483,0,0,23,0.07047174039043093,nan,nan,0,0.00036221707615029296,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
779,177155.79999899864,5.32336397269537,0,0,23,0.06000701228854875,nan,nan,0,0.0003630176310266877,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
780,177156.0,5.3045067635644125,28,19,23,0.06507002862861666,0.8056009694838469,0.031136941916287866,0,9.120678881846733e-05,19,1.0028882857347157,4.575044751503764,4.575044751503764,0,0,3.7757387309032624,0,3.6017595457815745,0,4.280347864124503,0,4.253509903016038,0,4.296032589365182,0,4.571362838656014,0
781,177156.20000004768,5.2977915959604145,0,0,19,0.06885844424651283,nan,nan,0,0.0003549714812511592,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
782,177156.39999890327,5.2934074927971615,0,0,19,0.1006172055078383,nan,nan,0,0.0003557760946928743,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
783,177156.59999990463,5.280947593043194,0,0,19,0.09611515765680845,nan,nan,0,0.0003565765096816049,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
784,177156.79999899864,5.268120883312735,0,0,19,0.11451226680334138,nan,nan,0,0.00035737663341004974,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
785,177157.0,5.284905604391226,29,20,23,0.11481479046531533,1.2811030080258154,0.3980360275043746,0,8.989735691632672e-05,20,1.0023173135384655,4.578673764187196,4.546211719890945,0,0,4.265260377323297,0,4.133876418945501,0,4.1903650248415305,0,4.254630754690222,0,4.300347377139569,0,4.288415914018783,0
786,177157.20000004768,5.267986781315293,0,0,23,0.08633637871133501,nan,nan,0,0.0003478431983251658,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
787,177157.39999890327,5.261063422571669,0,0,23,0.06612005809967449,nan,nan,0,0.0003486484224161161,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
788,177157.59999990463,5.249316757419389,0,0,23,0.10755437860923822,nan,nan,0,0.0003494488799243887,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
789,177157.79999899864,5.256547650450573,0,0,23,0.06918956707524032,nan,nan,0,0.00035024901655953436,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
790,177158.0,5.278988218738417,28,19,23,0.10437209776092801,0.7742954137905915,0.10893027865893316,0,9.125074848494854e-05,19,1.0167119292051148,4.556409828778589,4.556409828778589,0,0,3.74123874385179,0,3.5775470738554054,0,4.257507718328729,0,4.231006548296084,0,4.273647853018684,0,4.227258027187167,0
791,177158.20000004768,5.311271298694087,0,0,23,0.13535794896518583,nan,nan,0,0.00034113442270424844,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
792,177158.39999890327,5.348399820328426,0,0,23,0.2110627410907782,nan,nan,0,0.00034193836778193253,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
793,177158.59999990463,5.406985581340475,0,0,23,0.2454764682906755,nan,nan,0,0.0003427387231202311,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
794,177158.79999899864,5.4796660088545766,0,0,23,0.3033184626229717,nan,nan,0,0.00034353882801121586,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
795,177159.0,5.343799044123598,26,19,23,0.42988983502653577,0.3378259471052359,0.7815723549857486,0,9.12612122398726e-05,19,1.012899695122727,4.610466860571164,4.131417105181981,0,0,3.780048381412158,0,3.6339768337967415,0,4.321032152644379,0,4.293550129098466,0,4.335144012573837,0,4.287286048155581,0
796,177159.20000004768,5.435206587178704,0,0,19,0.444049152676249,nan,nan,0,0.0003348213276288323,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
797,177159.39999890327,5.566620409452435,0,0,19,0.516310181378164,nan,nan,0,0.00033562504837933167,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
798,177159.59999990463,5.753064764158991,0,0,19,0.570836134987601,nan,nan,0,0.00033642539073852927,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
799,177159.79999899864,5.952093136009071,0,0,19,0.5969179035258139,nan,nan,0,0.00033722549664913753,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
800,177160.0,5.3923284835052,27,20,20,0.6375058590526892,0.38241930637405863,0.8689208839224281,13,8.077864847642144e-05,20,1.0172536516407071,4.507296581420485,4.507296581420485,0,0,4.847254090978223,0,4.573160404785259,0,4.580350010438941,0,4.946585778594241,0,4.611868255414396,0,4.615265118425507,0
801,177160.20000004768,5.518862349833828,0,0,20,0.6461558599571755,nan,nan,0,0.0004753737980895486,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
802,177160.39999890327,5.7283970550756,0,0,20,0.6355956749521208,nan,nan,0,0.0004762507439081828,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
803,177160.59999990463,5.971162014416198,0,0,20,0.7106765380243517,nan,nan,0,0.0004770570877299825,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
804,177160.79999899864,6.225933145001841,0,0,20,0.8035556892310959,nan,nan,0,0.00047785992448011173,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
805,177161.0,5.798199271040076,27,18,34,0.8469563862834275,0.45411709820774665,0.4677852811769292,1,0.00010449777476684912,18,1.010157010812209,5.249279319105425,5.249279319105425,0,0,4.923240245175565,0,4.886475047466562,0,5.2320201312828205,0,4.940615725174476,0,5.266282518747979,0,4.796730802460061,0
806,177161.20000004768,6.036411077511275,0,0,34,0.8126299442708715,nan,nan,0,0.00046929228504082824,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
807,177161.39999890327,6.350011515954331,0,0,34,0.866036545119872,nan,nan,0,0.0004701390114063837,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
808,177161.59999990463,6.735056770512651,0,0,34,0.9223283896955881,nan,nan,0,0.0004709428668383856,0,nan,nan,nan,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
