backend,blocked_epoch_frac,blocked_threshold,catastrophic_rate_pct,city,disagreement_threshold_m,longest_outlier_segment_epochs,longest_outlier_segment_s,max_2d,mean_2d,mean_blocked_score,mean_disagreement_m,mean_positive_score,method,n_epochs,nlos_fraction,outlier_rate_pct,p50,p67,p95,positive_threshold,rms_2d,rms_3d,run,segment_label,start_epoch,subset_key,time_ms_per_epoch
GPU-hybrid,0.180000,0.002000,0.000000,nagoya,40.000000,0.000000,0.000000,96.843405,77.020747,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0,d=40)",100,0.066667,0.000000,75.248460,78.328105,95.464543,0.000000,77.465012,81.244982,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.002000,0.000000,tokyo,80.000000,57.000000,11.199999,128.683579,90.950478,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0,d=80)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.000000,98.692606,108.298473,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.280000,0.002000,0.000000,tokyo,80.000000,58.000000,11.400000,119.972764,87.648411,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0,d=80)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,94.334768,103.240780,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.000000,0.002000,0.000000,nagoya,80.000000,0.000000,0.000000,83.852531,73.947469,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0,d=80)",100,0.066667,0.000000,75.074592,76.288202,80.392926,0.000000,74.062776,77.412613,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.002000,0.000000,tokyo,0.000000,57.000000,11.199999,128.683579,90.633859,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.25,d=0)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.559713,108.131859,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.170000,0.002000,0.000000,tokyo,0.000000,59.000000,11.600000,119.972764,97.331430,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.25,d=0)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,100.077813,108.188338,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.120000,0.002000,0.000000,nagoya,0.000000,0.000000,0.000000,96.843405,75.768401,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.25,d=0)",100,0.066667,0.000000,75.103069,77.175569,95.464543,0.250000,76.131448,79.672535,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.002000,0.000000,tokyo,5.000000,57.000000,11.199999,128.683579,90.633859,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.25,d=5)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.559713,108.131859,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.170000,0.002000,0.000000,tokyo,5.000000,59.000000,11.600000,119.972764,97.331430,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.25,d=5)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,100.077813,108.188338,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.120000,0.002000,0.000000,nagoya,5.000000,0.000000,0.000000,96.843405,75.768401,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.25,d=5)",100,0.066667,0.000000,75.103069,77.175569,95.464543,0.250000,76.131448,79.672535,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.002000,0.000000,tokyo,10.000000,57.000000,11.199999,128.683579,90.633859,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.25,d=10)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.559713,108.131859,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.160000,0.002000,0.000000,tokyo,10.000000,59.000000,11.600000,119.972764,97.366342,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.25,d=10)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,100.103068,108.202723,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.120000,0.002000,0.000000,nagoya,10.000000,0.000000,0.000000,96.843405,75.768401,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.25,d=10)",100,0.066667,0.000000,75.103069,77.175569,95.464543,0.250000,76.131448,79.672535,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.260000,0.002000,0.000000,tokyo,20.000000,57.000000,11.199999,128.683579,90.677011,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.25,d=20)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.583005,108.170101,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.150000,0.002000,0.000000,tokyo,20.000000,59.000000,11.600000,119.972764,97.431906,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.25,d=20)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,100.147723,108.221709,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.110000,0.002000,0.000000,nagoya,20.000000,0.000000,0.000000,96.843405,75.766427,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.25,d=20)",100,0.066667,0.000000,75.103069,77.175569,95.464543,0.250000,76.129271,79.740947,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.260000,0.002000,0.000000,tokyo,40.000000,57.000000,11.199999,128.683579,90.677011,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.25,d=40)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.583005,108.170101,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.140000,0.002000,0.000000,tokyo,40.000000,59.000000,11.600000,119.972764,97.526670,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.25,d=40)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,100.210902,108.244109,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.110000,0.002000,0.000000,nagoya,40.000000,0.000000,0.000000,96.843405,75.766427,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.25,d=40)",100,0.066667,0.000000,75.103069,77.175569,95.464543,0.250000,76.129271,79.740947,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.002000,0.000000,tokyo,80.000000,57.000000,11.199999,128.683579,90.950478,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.25,d=80)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,98.692606,108.298473,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.130000,0.002000,0.000000,tokyo,80.000000,59.000000,11.600000,119.972764,97.804959,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.25,d=80)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,100.374447,108.335724,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.000000,0.002000,0.000000,nagoya,80.000000,0.000000,0.000000,83.852531,73.947469,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.25,d=80)",100,0.066667,0.000000,75.074592,76.288202,80.392926,0.250000,74.062776,77.412613,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.002000,0.000000,tokyo,0.000000,57.000000,11.199999,128.683579,90.633859,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.5,d=0)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.559713,108.131859,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.160000,0.002000,0.000000,tokyo,0.000000,59.000000,11.600000,119.972764,97.800739,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.5,d=0)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.360986,108.414272,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.090000,0.002000,0.000000,nagoya,0.000000,0.000000,0.000000,96.843405,75.524203,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.5,d=0)",100,0.066667,0.000000,75.103069,77.109118,95.464543,0.500000,75.867501,79.523933,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.002000,0.000000,tokyo,5.000000,57.000000,11.199999,128.683579,90.633859,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.5,d=5)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.559713,108.131859,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.160000,0.002000,0.000000,tokyo,5.000000,59.000000,11.600000,119.972764,97.800739,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.5,d=5)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.360986,108.414272,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.090000,0.002000,0.000000,nagoya,5.000000,0.000000,0.000000,96.843405,75.524203,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.5,d=5)",100,0.066667,0.000000,75.103069,77.109118,95.464543,0.500000,75.867501,79.523933,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.270000,0.002000,0.000000,tokyo,10.000000,57.000000,11.199999,128.683579,90.633859,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.5,d=10)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.559713,108.131859,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.150000,0.002000,0.000000,tokyo,10.000000,59.000000,11.600000,119.972764,97.835650,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.5,d=10)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.386169,108.428627,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.090000,0.002000,0.000000,nagoya,10.000000,0.000000,0.000000,96.843405,75.524203,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.5,d=10)",100,0.066667,0.000000,75.103069,77.109118,95.464543,0.500000,75.867501,79.523933,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.260000,0.002000,0.000000,tokyo,20.000000,57.000000,11.199999,128.683579,90.677011,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.5,d=20)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.583005,108.170101,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.140000,0.002000,0.000000,tokyo,20.000000,59.000000,11.600000,119.972764,97.901214,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.5,d=20)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.430699,108.447572,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.080000,0.002000,0.000000,nagoya,20.000000,0.000000,0.000000,96.843405,75.522229,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.5,d=20)",100,0.066667,0.000000,75.103069,77.109118,95.464543,0.500000,75.865317,79.592473,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.260000,0.002000,0.000000,tokyo,40.000000,57.000000,11.199999,128.683579,90.677011,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.5,d=40)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.583005,108.170101,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.130000,0.002000,0.000000,tokyo,40.000000,59.000000,11.600000,119.972764,97.995978,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.5,d=40)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.493700,108.469926,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.080000,0.002000,0.000000,nagoya,40.000000,0.000000,0.000000,96.843405,75.522229,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.5,d=40)",100,0.066667,0.000000,75.103069,77.109118,95.464543,0.500000,75.865317,79.592473,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.002000,0.000000,tokyo,80.000000,57.000000,11.199999,128.683579,90.950478,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.5,d=80)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.500000,98.692606,108.298473,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.120000,0.002000,0.000000,tokyo,80.000000,59.000000,11.600000,119.972764,98.274267,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.5,d=80)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.500000,100.656785,108.561351,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.000000,0.002000,0.000000,nagoya,80.000000,0.000000,0.000000,83.852531,73.947469,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.5,d=80)",100,0.066667,0.000000,75.074592,76.288202,80.392926,0.500000,74.062776,77.412613,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.240000,0.002000,0.000000,tokyo,0.000000,57.000000,11.199999,128.683579,92.212412,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.75,d=0)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.324376,108.983351,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.110000,0.002000,0.000000,tokyo,0.000000,59.000000,11.600000,119.972764,98.255543,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.75,d=0)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.645543,108.471162,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.040000,0.002000,0.000000,nagoya,0.000000,0.000000,0.000000,96.843405,74.779057,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.75,d=0)",100,0.066667,0.000000,75.103069,76.695460,82.280011,0.750000,75.020855,78.601089,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.240000,0.002000,0.000000,tokyo,5.000000,57.000000,11.199999,128.683579,92.212412,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.75,d=5)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.324376,108.983351,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.110000,0.002000,0.000000,tokyo,5.000000,59.000000,11.600000,119.972764,98.255543,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.75,d=5)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.645543,108.471162,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.040000,0.002000,0.000000,nagoya,5.000000,0.000000,0.000000,96.843405,74.779057,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.75,d=5)",100,0.066667,0.000000,75.103069,76.695460,82.280011,0.750000,75.020855,78.601089,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.240000,0.002000,0.000000,tokyo,10.000000,57.000000,11.199999,128.683579,92.212412,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.75,d=10)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.324376,108.983351,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.110000,0.002000,0.000000,tokyo,10.000000,59.000000,11.600000,119.972764,98.255543,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.75,d=10)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.645543,108.471162,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.040000,0.002000,0.000000,nagoya,10.000000,0.000000,0.000000,96.843405,74.779057,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.75,d=10)",100,0.066667,0.000000,75.103069,76.695460,82.280011,0.750000,75.020855,78.601089,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.230000,0.002000,0.000000,tokyo,20.000000,57.000000,11.199999,128.683579,92.255563,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.75,d=20)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.347489,109.021295,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.100000,0.002000,0.000000,tokyo,20.000000,59.000000,11.600000,119.972764,98.321107,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.75,d=20)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.689957,108.490100,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.040000,0.002000,0.000000,nagoya,20.000000,0.000000,0.000000,96.843405,74.779057,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.75,d=20)",100,0.066667,0.000000,75.103069,76.695460,82.280011,0.750000,75.020855,78.601089,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.230000,0.002000,0.000000,tokyo,40.000000,57.000000,11.199999,128.683579,92.255563,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.75,d=40)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.347489,109.021295,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.100000,0.002000,0.000000,tokyo,40.000000,59.000000,11.600000,119.972764,98.321107,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.75,d=40)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.689957,108.490100,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.040000,0.002000,0.000000,nagoya,40.000000,0.000000,0.000000,96.843405,74.779057,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.75,d=40)",100,0.066667,0.000000,75.103069,76.695460,82.280011,0.750000,75.020855,78.601089,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.220000,0.002000,0.000000,tokyo,80.000000,57.000000,11.199999,128.683579,92.529030,0.006858,86.143252,0.258099,"PF-RichGate(b=0.002,p=0.75,d=80)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.750000,99.456248,109.148666,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.100000,0.002000,0.000000,tokyo,80.000000,59.000000,11.600000,119.972764,98.321107,0.003294,93.853194,0.152106,"PF-RichGate(b=0.002,p=0.75,d=80)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.750000,100.689957,108.490100,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.000000,0.002000,0.000000,nagoya,80.000000,0.000000,0.000000,83.852531,73.947469,0.003486,60.163765,0.082728,"PF-RichGate(b=0.002,p=0.75,d=80)",100,0.066667,0.000000,75.074592,76.288202,80.392926,0.750000,74.062776,77.412613,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.005000,0.000000,tokyo,0.000000,57.000000,11.199999,128.683579,91.800103,0.006858,86.143252,0.258099,"PF-RichGate(b=0.005,p=0,d=0)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.000000,99.159403,108.802284,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.240000,0.005000,0.000000,tokyo,0.000000,58.000000,11.400000,119.972764,90.566766,0.003294,93.853194,0.152106,"PF-RichGate(b=0.005,p=0,d=0)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,96.160222,104.710053,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.100000,0.005000,0.000000,nagoya,0.000000,0.000000,0.000000,96.309228,75.354239,0.003486,60.163765,0.082728,"PF-RichGate(b=0.005,p=0,d=0)",100,0.066667,0.000000,75.103069,77.089616,92.144652,0.000000,75.645860,79.022419,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.005000,0.000000,tokyo,5.000000,57.000000,11.199999,128.683579,91.800103,0.006858,86.143252,0.258099,"PF-RichGate(b=0.005,p=0,d=5)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.000000,99.159403,108.802284,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.240000,0.005000,0.000000,tokyo,5.000000,58.000000,11.400000,119.972764,90.566766,0.003294,93.853194,0.152106,"PF-RichGate(b=0.005,p=0,d=5)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,96.160222,104.710053,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.100000,0.005000,0.000000,nagoya,5.000000,0.000000,0.000000,96.309228,75.354239,0.003486,60.163765,0.082728,"PF-RichGate(b=0.005,p=0,d=5)",100,0.066667,0.000000,75.103069,77.089616,92.144652,0.000000,75.645860,79.022419,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.005000,0.000000,tokyo,10.000000,57.000000,11.199999,128.683579,91.800103,0.006858,86.143252,0.258099,"PF-RichGate(b=0.005,p=0,d=10)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.000000,99.159403,108.802284,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.230000,0.005000,0.000000,tokyo,10.000000,58.000000,11.400000,119.972764,90.601677,0.003294,93.853194,0.152106,"PF-RichGate(b=0.005,p=0,d=10)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,96.186505,104.724916,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.100000,0.005000,0.000000,nagoya,10.000000,0.000000,0.000000,96.309228,75.354239,0.003486,60.163765,0.082728,"PF-RichGate(b=0.005,p=0,d=10)",100,0.066667,0.000000,75.103069,77.089616,92.144652,0.000000,75.645860,79.022419,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.240000,0.005000,0.000000,tokyo,20.000000,57.000000,11.199999,128.683579,91.843254,0.006858,86.143252,0.258099,"PF-RichGate(b=0.005,p=0,d=20)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.000000,99.182555,108.840291,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.220000,0.005000,0.000000,tokyo,20.000000,58.000000,11.400000,119.972764,90.667241,0.003294,93.853194,0.152106,"PF-RichGate(b=0.005,p=0,d=20)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,96.232978,104.744531,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.090000,0.005000,0.000000,nagoya,20.000000,0.000000,0.000000,96.309228,75.352265,0.003486,60.163765,0.082728,"PF-RichGate(b=0.005,p=0,d=20)",100,0.066667,0.000000,75.103069,77.089616,92.144652,0.000000,75.643669,79.091393,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.240000,0.005000,0.000000,tokyo,40.000000,57.000000,11.199999,128.683579,91.843254,0.006858,86.143252,0.258099,"PF-RichGate(b=0.005,p=0,d=40)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.000000,99.182555,108.840291,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.210000,0.005000,0.000000,tokyo,40.000000,58.000000,11.400000,119.972764,90.762005,0.003294,93.853194,0.152106,"PF-RichGate(b=0.005,p=0,d=40)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,96.298725,104.767675,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.090000,0.005000,0.000000,nagoya,40.000000,0.000000,0.000000,96.309228,75.352265,0.003486,60.163765,0.082728,"PF-RichGate(b=0.005,p=0,d=40)",100,0.066667,0.000000,75.103069,77.089616,92.144652,0.000000,75.643669,79.091393,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.230000,0.005000,0.000000,tokyo,80.000000,57.000000,11.199999,128.683579,92.116721,0.006858,86.143252,0.258099,"PF-RichGate(b=0.005,p=0,d=80)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.000000,99.291494,108.967874,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.200000,0.005000,0.000000,tokyo,80.000000,58.000000,11.400000,119.972764,91.040294,0.003294,93.853194,0.152106,"PF-RichGate(b=0.005,p=0,d=80)",100,0.013605,58.000000,106.783655,114.843469,119.473371,0.000000,96.468902,104.862327,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.000000,0.005000,0.000000,nagoya,80.000000,0.000000,0.000000,83.852531,73.947469,0.003486,60.163765,0.082728,"PF-RichGate(b=0.005,p=0,d=80)",100,0.066667,0.000000,75.074592,76.288202,80.392926,0.000000,74.062776,77.412613,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.005000,0.000000,tokyo,0.000000,57.000000,11.199999,128.683579,91.800103,0.006858,86.143252,0.258099,"PF-RichGate(b=0.005,p=0.25,d=0)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,99.159403,108.802284,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.130000,0.005000,0.000000,tokyo,0.000000,59.000000,11.600000,119.972764,98.181773,0.003294,93.853194,0.152106,"PF-RichGate(b=0.005,p=0.25,d=0)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,100.636671,108.511850,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
GPU-hybrid,0.080000,0.005000,0.000000,nagoya,0.000000,0.000000,0.000000,96.309228,74.947318,0.003486,60.163765,0.082728,"PF-RichGate(b=0.005,p=0.25,d=0)",100,0.066667,0.000000,75.074592,76.850244,85.078392,0.250000,75.199152,78.516661,run2,nagoya_run2_seg983,983,63e337fab2e5f33f,nan
GPU-hybrid,0.250000,0.005000,0.000000,tokyo,5.000000,57.000000,11.199999,128.683579,91.800103,0.006858,86.143252,0.258099,"PF-RichGate(b=0.005,p=0.25,d=5)",100,0.064935,57.000000,108.453505,120.243701,127.096363,0.250000,99.159403,108.802284,run2,tokyo_run2_seg808,808,5dc816ee3fc0ae64,nan
GPU-hybrid,0.130000,0.005000,0.000000,tokyo,5.000000,59.000000,11.600000,119.972764,98.181773,0.003294,93.853194,0.152106,"PF-RichGate(b=0.005,p=0.25,d=5)",100,0.013605,59.000000,106.783655,114.843469,119.473371,0.250000,100.636671,108.511850,run3,tokyo_run3_seg774,774,436910dd3dca5c2a,nan
