epoch,error_2d,posterior_std_2d,posterior_std_x,posterior_std_y,posterior_std_z,kurtosis_2d,ess,n_sat
8986,20283.7552,3.4466,4.5687,5.7178,7.1536,40.9289,10000.0,13
8987,20282.3381,3.3970,4.3090,5.8518,6.9700,44.2173,10000.0,13
8988,20281.2660,3.0615,2.9563,5.1059,6.4304,38.2924,10000.0,13
8989,20282.2785,2.8634,2.9494,4.8977,6.0657,38.5948,10000.0,13
8990,20282.0273,3.1224,3.3032,5.2278,5.9563,35.5384,10000.0,13
8991,20281.4279,3.3082,2.8669,6.3265,5.7262,41.8576,10000.0,13
8992,20281.1417,3.7665,2.8069,7.4191,6.0844,40.0179,10000.0,13
8993,20281.1969,4.2943,2.7404,7.5952,6.1031,34.9097,10000.0,13
8994,20280.2295,4.9779,2.9549,8.3082,5.8973,30.3966,10000.0,13
8995,20279.4071,6.2285,3.4381,10.4090,5.9630,24.2046,10000.0,13
8996,20279.2421,6.7273,3.3547,10.8873,5.7424,22.7731,10000.0,13
8997,20280.0600,6.4971,3.1615,9.3336,5.2749,23.6007,10000.0,13
8998,20278.9674,6.5043,3.0966,9.5095,5.1093,23.7226,10000.0,13
8999,20275.5795,5.8175,4.1875,13.2303,5.5251,56.4117,10000.0,13
9000,20273.4225,5.9593,4.4723,13.6146,5.7033,54.4550,10000.0,13
9001,20273.9830,5.4884,4.4719,13.9624,5.7640,77.9853,10000.0,13
9002,20273.3099,5.1827,4.1986,13.5962,5.4356,85.5228,10000.0,13
9003,20272.5847,5.1208,4.1940,13.1348,5.7065,78.0010,10000.0,13
9004,20273.2613,5.3461,4.0140,12.3605,5.4033,59.7367,10000.0,13
9005,20273.6255,6.2476,4.1894,12.3904,5.4248,41.9874,10000.0,13
9006,20273.6044,6.6136,4.1115,11.6043,5.4250,31.2074,10000.0,13
9007,20273.3607,6.8450,4.2402,11.6645,6.1667,31.2046,10000.0,13
9008,20272.1674,7.3166,4.2930,12.0058,6.8405,29.5501,10000.0,13
9009,20270.9622,7.1486,4.1951,11.2717,7.0921,28.6359,10000.0,13
9010,20272.5788,5.7523,3.6487,9.0445,5.7723,32.8643,10000.0,13
9011,20271.4097,6.1311,3.5709,9.0590,5.3012,28.9231,10000.0,13
9012,20271.3269,5.1485,3.4449,8.5830,5.8589,33.7740,10000.0,13
9013,20270.7552,4.9220,3.8182,8.5651,6.2138,39.8530,10000.0,13
9014,20270.4006,5.7386,4.7979,9.5046,6.7179,39.3417,10000.0,13
9015,20269.8655,6.7402,5.5731,10.9148,7.4119,34.8436,10000.0,13
9016,20269.9183,6.5345,5.5292,11.0273,7.7251,39.2996,10000.0,13
9017,20271.5060,4.4998,4.0123,7.2195,6.2539,33.6780,10000.0,13
9018,20272.1537,3.1166,3.8738,5.8872,6.4841,51.8334,10000.0,13
9019,20272.2992,3.5129,3.9487,6.2960,5.6817,45.5957,10000.0,13
9020,20271.5081,3.5805,3.4494,6.0012,5.7115,36.8889,10000.0,13
9021,20270.0729,3.6854,3.2720,5.5748,4.9341,33.6331,10000.0,13
9022,20269.9882,3.3202,3.7305,5.0879,5.2962,45.5517,10000.0,13
9023,20269.7906,3.2235,3.7254,5.4508,5.6222,52.5182,10000.0,13
9024,20268.2959,2.8985,2.8600,4.8121,5.6957,41.3577,10000.0,13
9025,20268.8658,2.5587,3.5128,3.9885,6.0125,43.1820,10000.0,13
9026,20269.7758,2.4931,3.5765,4.0732,5.7951,45.5364,10000.0,13
9027,20268.7804,2.2752,2.9562,3.8241,5.4095,43.9292,10000.0,13
9028,20266.7537,2.6581,3.2967,4.3730,4.9381,38.9477,10000.0,13
9029,20264.9027,2.7621,2.7100,4.6721,4.2399,34.6893,10000.0,13
9030,20264.2529,2.5245,2.9518,4.5692,4.6552,45.1764,10000.0,13
9031,20264.1313,2.7416,3.5573,4.9251,5.3027,47.5469,10000.0,13
9032,20264.5882,2.9446,3.9030,5.3566,5.6782,47.8841,10000.0,13
9033,20262.3899,3.0958,3.6608,5.2457,5.3408,39.8168,10000.0,13
9034,20258.1084,2.9746,3.1261,4.6834,4.9967,33.1993,10000.0,13
9035,20255.1438,2.6574,3.1459,4.1851,4.4101,35.7484,10000.0,13
9036,20253.7948,3.0577,3.6154,4.7931,4.5213,35.7920,10000.0,13
9037,20253.0704,3.0124,3.5500,5.1025,4.7977,40.0666,10000.0,13
9038,20251.3234,3.0832,3.0634,4.8606,5.1954,32.6354,10000.0,13
9039,20249.7918,2.7736,3.3234,4.5661,5.4119,40.1447,10000.0,13
9040,20248.0896,2.7269,3.2526,4.5161,5.0937,42.1191,10000.0,13
9041,20246.7990,2.5578,3.0272,4.1125,4.1892,37.2687,10000.0,13
9042,20246.7660,2.6128,2.5445,4.4352,4.5751,34.9156,10000.0,13
9043,20245.7190,2.8936,3.1372,4.9004,4.9214,38.2019,10000.0,13
9044,20244.9501,2.8543,3.3908,4.6181,4.6930,35.8756,10000.0,13
9045,20244.3223,2.8913,3.0196,4.7980,5.4645,34.2459,10000.0,13
9046,20243.6382,3.1233,3.4237,5.0953,5.5553,36.1333,10000.0,13
9047,20243.5406,2.9841,3.8048,4.7614,5.0110,38.6710,10000.0,13
9048,20243.2750,2.9310,3.9062,5.1109,4.8168,45.6511,10000.0,13
9049,20240.8009,2.9333,3.6119,5.1231,4.8120,44.1990,10000.0,13
9050,20239.1091,2.8530,2.6121,4.6098,4.1563,33.6981,10000.0,13
9051,20237.9706,2.6160,2.7041,4.2485,3.9631,34.6951,10000.0,13
9052,20236.5624,2.6089,2.3455,4.2777,3.6991,36.3871,10000.0,13
9053,20235.2796,2.6449,2.3324,4.2016,3.6717,34.5654,10000.0,13
9054,20234.3009,2.7386,2.2554,4.3936,3.6001,32.9217,10000.0,13
9055,20233.7755,2.9672,2.4957,4.8523,3.7029,33.8397,10000.0,13
9056,20233.3885,3.5009,3.0227,5.5464,4.6280,35.0906,10000.0,13
9057,20232.0033,3.7124,2.9412,5.8508,5.0428,36.3634,10000.0,13
9058,20231.7167,3.2791,3.0181,5.5115,4.9275,38.0554,10000.0,13
9059,20230.2858,3.2065,3.1627,5.3813,4.8503,38.1523,10000.0,13
9060,20230.1050,3.1191,3.0683,5.3838,5.9136,38.3992,10000.0,13
9061,20230.1936,3.3457,3.3148,5.7208,6.6763,37.4879,10000.0,13
9062,20231.2088,3.3126,3.4962,6.0802,8.0781,45.4230,10000.0,13
9063,20229.9895,3.4008,3.5779,6.0867,8.3892,42.8441,10000.0,13
9064,20228.6239,3.3277,3.5984,5.7833,8.2792,42.8054,10000.0,13
9065,20227.1094,3.5385,3.7741,6.3773,7.8280,44.7246,10000.0,13
9066,20225.1248,3.8465,3.1816,6.9330,6.5711,36.9331,10000.0,13
9067,20223.9907,4.2893,3.1871,7.8606,6.0968,39.4288,10000.0,13
9068,20223.8354,4.5245,3.4696,8.1728,5.7577,36.7536,10000.0,13
9069,20222.9079,4.4437,2.9993,7.3730,5.1291,27.1108,10000.0,13
9070,20221.7041,3.8453,3.4533,6.9054,5.6307,37.7810,10000.0,13
9071,20220.9260,3.7194,4.0058,6.6086,6.5560,40.2608,10000.0,13
9072,20219.7768,3.8890,3.1064,6.9827,6.7377,33.8223,10000.0,13
9073,20219.4178,3.9299,3.4917,6.9440,6.8139,34.4170,10000.0,13
9074,20219.9477,3.6974,3.1707,7.0270,7.2918,41.6684,10000.0,13
9075,20220.7524,3.5111,3.5742,6.9937,7.6118,49.4259,10000.0,13
9076,20220.5543,3.6903,3.2189,6.9756,6.9421,40.0314,10000.0,13
9077,20220.7559,4.0268,3.2231,6.4342,6.0922,29.3030,10000.0,13
9078,20220.5167,3.4573,3.4267,5.5236,5.7200,40.6307,10000.0,13
9079,20220.7864,2.6684,2.5340,4.8770,6.0758,41.1536,10000.0,13
9080,20221.2315,2.8692,2.7635,5.1369,6.3351,39.8286,10000.0,13
9081,20220.3005,2.9567,2.6085,5.2999,6.6235,37.4953,10000.0,13
9082,20219.8059,3.3300,2.6437,6.0657,7.4194,33.4683,10000.0,13
9083,20219.8144,3.6162,2.8327,7.1743,8.1362,38.7158,10000.0,13
9084,20217.0883,3.6087,3.0133,6.5766,8.1465,36.3348,10000.0,13
9085,20215.1080,3.6758,2.9759,6.3908,7.7409,33.1559,10000.0,13
9086,20216.3323,4.6741,2.9975,8.3185,8.7977,31.3416,10000.0,13
9087,20215.7076,4.6507,3.1897,9.0654,8.7518,36.3999,10000.0,13
9088,20214.7124,4.8094,3.3013,10.5102,9.2205,48.1595,10000.0,13
9089,20217.0724,4.9508,3.9255,12.7344,8.9403,80.6976,10000.0,13
9090,20220.2469,5.6825,4.1378,13.1092,7.6467,57.2316,10000.0,13
9091,20221.8412,5.7470,4.4308,13.2882,7.0385,59.2087,10000.0,13
9092,20219.8073,5.5061,3.9224,14.2929,7.4466,80.3249,10000.0,13
9093,20216.2834,6.2299,3.8014,16.3981,5.6848,83.0257,10000.0,13
9094,20216.6604,6.3851,4.0633,16.7156,5.1051,78.3112,10000.0,13
9095,20217.1762,6.0161,4.4032,17.7075,5.5024,116.9185,10000.0,13
9096,20215.1578,6.6841,4.5018,18.0588,5.3066,91.9182,10000.0,13
9097,20209.0889,8.7345,3.4809,14.1476,4.8799,25.5825,10000.0,13
9098,20206.5124,7.9845,3.4121,11.5656,4.6953,21.6782,10000.0,13
9099,20204.2103,6.6176,3.1395,8.9455,4.4654,23.8981,10000.0,13
9100,20202.6202,5.2291,3.0016,7.2751,4.3623,33.4179,10000.0,13
9101,20202.3021,4.2071,3.2344,6.4849,4.3710,51.5502,10000.0,13
9102,20200.7106,4.0790,2.5774,6.2828,4.4691,46.8903,10000.0,13
9103,20199.0621,3.1831,2.5178,5.3373,4.5243,47.3648,10000.0,13
9104,20197.5820,3.1899,2.5852,5.4847,4.7761,39.1686,10000.0,13
9105,20196.1145,3.0815,2.7326,5.3402,5.5288,35.2369,10000.0,13
9106,20195.2502,3.0910,2.7791,5.1568,5.7421,29.8729,10000.0,13
9107,20193.9788,2.9788,3.0085,4.9914,5.7852,34.1128,10000.0,13
9108,20191.1413,3.0601,3.8484,5.2204,6.8498,42.0685,10000.0,13
9109,20189.4792,2.8373,3.9470,5.7127,6.3596,61.1277,10000.0,13
9110,20187.4667,3.0122,3.4662,5.8567,6.7549,47.8880,10000.0,13
9111,20186.0641,3.2226,3.3863,5.5145,6.9717,35.7173,10000.0,13
9112,20183.3587,3.2155,3.3167,5.0768,6.2146,33.3385,10000.0,13
9113,20181.7670,3.4746,3.5972,5.2015,5.6858,32.1658,10000.0,13
9114,20180.8784,3.8254,3.9914,5.8848,5.6635,31.3697,10000.0,13
9115,20179.6408,3.9530,3.9687,6.9920,5.5588,35.7716,10000.0,13
9116,20179.4950,3.8344,4.5386,7.0107,5.9559,42.9454,10000.0,13
9117,20178.1626,3.4871,4.0150,7.8768,6.2891,66.8200,10000.0,13
9118,20177.2437,3.6863,4.0000,7.8915,6.1680,55.8464,10000.0,13
9119,20176.8627,3.7036,3.9632,7.8918,6.5336,56.1465,10000.0,13
9120,20175.7499,3.6561,4.2452,7.7045,6.7840,60.6962,10000.0,13
9121,20173.5831,3.8365,3.7203,7.7212,7.0415,46.6795,10000.0,13
9122,20170.5929,4.3051,4.1620,7.8437,7.3786,38.3721,10000.0,13
9123,20168.9141,4.2279,4.3284,6.8191,7.9801,32.9656,10000.0,13
9124,20168.2636,4.4510,4.8428,7.5975,7.4466,36.6801,10000.0,13
9125,20165.3953,4.4458,4.2858,6.3818,5.5643,30.2228,10000.0,13
9126,20162.9876,2.9059,3.0659,4.3254,4.4945,43.2233,10000.0,13
9127,20161.7607,2.5347,3.1688,4.1171,4.8226,42.5827,10000.0,13
9128,20160.4810,2.6383,3.1921,4.8053,4.8366,44.6154,10000.0,13
9129,20159.6435,2.7221,2.7625,5.2255,4.4213,42.0045,10000.0,13
9130,20160.1784,3.0730,3.0724,5.1221,4.7410,33.1122,10000.0,13
9131,20160.3221,3.2347,3.2901,5.0530,5.0762,33.1603,10000.0,13
9132,20160.5622,2.8630,3.5992,4.7517,5.0469,43.3620,10000.0,13
9133,20160.0524,2.4353,3.0767,4.4952,4.2618,50.4100,10000.0,13
9134,20158.7993,2.4491,2.5545,4.4485,3.7875,41.6331,10000.0,13
9135,20158.6768,3.0592,2.7664,5.1194,4.4851,33.0714,10000.0,13
9136,20158.3268,3.4085,2.6370,5.7393,4.8182,31.7298,10000.0,13
9137,20157.5544,3.2190,2.5697,5.4918,4.6258,32.6446,10000.0,13
9138,20157.3258,3.5229,3.1617,6.0132,4.8600,32.9645,10000.0,13
9139,20157.2525,3.5178,3.6578,6.3923,5.3203,40.2927,10000.0,13
9140,20156.3520,3.5327,3.5886,6.5434,5.5676,42.3289,10000.0,13
9141,20155.4936,3.2477,2.9734,6.0273,5.8141,39.1850,10000.0,13
9142,20153.9749,3.4514,3.6748,6.2965,5.1948,40.8398,10000.0,11
9143,20155.1064,3.9182,3.9429,6.8105,5.1169,34.6424,10000.0,11
9144,20154.9259,3.7643,4.6066,6.7335,5.3455,43.1441,10000.0,10
9145,20154.8884,3.9207,4.9823,7.2216,5.4350,46.6458,10000.0,10
9146,20154.1984,4.1186,5.7938,7.4936,5.5705,50.2960,10000.0,9
9147,20153.3096,4.0826,6.5079,6.7800,5.8672,50.5573,10000.0,9
9148,20152.7992,4.1506,6.7375,7.0881,5.7333,53.5007,10000.0,9
9149,20152.7324,4.3790,6.8384,7.5785,6.1051,52.2514,10000.0,9
9150,20151.9859,4.7999,7.0435,8.2944,6.4170,45.4580,10000.0,7
9151,20150.6279,5.3999,7.1130,8.4993,6.8349,33.4266,10000.0,7
9152,20148.3361,5.3925,6.0063,7.1382,6.6254,24.4014,10000.0,8
9153,20146.1090,4.1191,4.6852,5.1827,6.2301,30.7766,10000.0,8
9154,20144.2845,2.9120,4.1477,3.9391,5.0884,42.7612,10000.0,6
9155,20143.5698,2.8629,4.5931,4.0746,5.1747,44.9945,10000.0,6
9156,20142.9392,2.9551,4.6260,4.6015,5.5858,46.4499,10000.0,7
9157,20140.9424,3.0120,4.4039,5.1187,5.1977,48.0589,10000.0,7
9158,20139.5029,3.1130,4.2691,5.3341,4.8961,45.6972,10000.0,7
9159,20138.3247,3.1265,4.4091,5.1429,4.7158,45.3934,10000.0,7
9160,20137.7146,3.1464,4.7526,5.2710,4.8369,49.0191,10000.0,6
9161,20137.1696,3.5075,5.2823,5.4476,5.4175,43.0183,10000.0,6
9162,20137.1063,3.8244,5.6166,5.8647,5.8221,41.5436,10000.0,6
9163,20137.4056,4.2372,5.7311,6.6348,6.3551,38.6885,10000.0,6
9164,20136.6182,4.8904,5.3910,8.7390,6.5348,37.7652,10000.0,6
9165,20135.7843,4.7152,5.4096,9.8534,6.1863,53.5168,10000.0,6
9166,20135.5363,5.0192,5.9078,9.4282,6.6601,44.2463,10000.0,6
9167,20135.1600,5.2253,6.0856,9.1565,6.9048,40.1740,10000.0,6
9168,20132.2592,4.6298,5.4033,7.5588,7.0986,34.6947,10000.0,6
9169,20124.0794,3.7382,3.3549,7.2355,7.3743,44.9251,10000.0,6
9170,20117.6079,3.6968,2.2757,5.9698,6.2412,30.8299,10000.0,6
9171,20114.4882,2.9099,3.2438,4.5965,4.9831,40.0125,10000.0,6
9172,20109.7838,2.2113,2.4861,3.7288,3.3784,40.1065,10000.0,6
9173,20109.8805,2.4502,3.2684,4.0081,3.4185,42.3624,10000.0,6
9174,20109.1606,2.6046,3.9454,4.0794,4.0488,43.8635,10000.0,5
9175,20108.6453,2.9422,4.5508,4.2587,4.5595,41.9602,10000.0,5
9176,20108.4750,2.9631,5.2051,4.3296,4.7952,49.5670,10000.0,5
9177,20108.5731,3.1576,5.6807,4.5825,5.3400,51.9123,10000.0,5
9178,20108.4587,3.5607,5.9526,4.9948,5.8414,44.6862,10000.0,5
9179,20108.0674,3.6576,5.7927,5.3034,6.1263,42.5898,10000.0,5
9180,20107.9518,3.7124,5.7817,5.7971,6.5065,47.6348,10000.0,6
9181,20107.8243,3.8801,5.9643,6.5046,6.7294,52.5881,10000.0,6
9182,20107.7001,4.0161,6.3011,6.4469,6.9313,50.4800,10000.0,5
9183,20107.4941,4.2578,6.5911,7.1604,6.9173,52.0206,10000.0,5
9184,20107.0702,4.2425,6.7905,7.4443,6.8528,58.8266,10000.0,6
9185,20106.2239,4.3538,7.5470,7.0751,7.5304,59.5027,10000.0,6
9186,20105.1097,4.2177,8.0815,6.5705,8.5885,66.5278,10000.0,5
9187,20104.2080,4.4962,8.6938,6.4021,9.5321,58.9878,10000.0,5
9188,20103.8292,4.5545,8.5446,6.9213,9.3082,60.4156,10000.0,6
9189,20103.4373,4.6673,8.3759,7.2136,9.9666,54.6928,10000.0,6
9190,20102.6533,4.4910,8.1529,6.8756,10.1538,54.7014,10000.0,5
9191,20101.9016,4.5166,8.3517,6.4698,10.5398,51.5015,10000.0,5
9192,20102.1941,4.6620,8.8062,7.4059,10.2262,61.3348,10000.0,6
9193,20102.7076,4.4105,8.6554,7.5451,9.7808,73.6150,10000.0,6
9194,20102.7023,4.4439,9.0443,7.3511,9.4062,75.1353,10000.0,7
9195,20102.4260,4.5564,9.5604,7.2448,8.8653,75.0786,10000.0,7
9196,20101.1800,4.8637,10.1915,6.6790,7.9944,64.8359,10000.0,9
9197,20099.5258,5.6129,9.2198,5.2494,6.2743,33.4093,10000.0,9
9198,20098.2052,5.8639,9.0233,4.8368,5.4171,30.3818,10000.0,9
9199,20096.1858,5.2283,7.2787,4.7272,5.6335,32.7030,10000.0,9
9200,20094.5673,4.7527,6.1419,4.7265,5.9876,39.3015,10000.0,9
9201,20093.4546,3.8787,5.3326,4.5179,6.3782,41.5987,10000.0,9
9202,20093.0698,3.3854,5.2467,4.5694,6.4423,49.3767,10000.0,10
9203,20093.3166,3.4678,5.4629,4.8530,6.3636,45.0423,10000.0,10
9204,20093.5889,3.9117,5.8741,4.9364,6.5893,38.9523,10000.0,9
9205,20093.1387,4.1011,6.2805,5.1242,6.3959,38.7489,10000.0,9
9206,20092.1533,4.1141,6.1361,5.6781,6.8016,41.1711,10000.0,10
9207,20090.8764,4.2322,6.1788,5.8322,6.6726,38.6797,10000.0,10
9208,20089.5624,4.1892,6.3316,5.9779,7.1648,39.9308,10000.0,11
9209,20087.6037,4.1035,6.3955,5.9647,7.3884,44.6062,10000.0,11
9210,20085.8245,4.2662,6.7864,5.7237,7.0044,40.2996,10000.0,11
9211,20084.6350,4.2173,6.9946,5.6950,6.1584,41.4236,10000.0,11
9212,20084.4465,3.9252,6.4921,5.5008,5.3660,44.8133,10000.0,11
9213,20084.5155,4.0433,6.9414,5.0684,5.1905,42.0569,10000.0,11
9214,20084.0016,4.4776,8.9564,5.8056,4.5473,53.7346,10000.0,11
9215,20082.7546,4.9769,10.4332,5.9504,3.6594,59.2630,10000.0,11
9216,20080.1866,5.8607,8.0370,5.3738,3.7737,26.8265,10000.0,10
9217,20079.2449,5.0760,6.6493,5.0238,3.8278,34.0896,10000.0,10
9218,20079.8595,6.1650,8.5569,5.5889,4.3402,25.8041,10000.0,10
9219,20080.1521,6.3203,9.3894,5.7248,4.8819,25.8550,10000.0,10
9220,20080.4323,6.0052,8.9845,5.8650,5.0107,29.5558,10000.0,9
9221,20080.4993,5.6700,8.6718,5.7680,5.0127,34.7242,10000.0,9
9222,20080.2940,5.7906,9.3072,5.3967,5.1740,37.0469,10000.0,9
9223,20080.6921,5.8802,9.6527,5.3349,5.0840,39.1926,10000.0,9
9224,20081.1510,6.0976,10.5381,5.5047,5.2589,40.4436,10000.0,9
9225,20081.6487,6.8433,11.9989,5.9149,5.0906,36.3596,10000.0,9
9226,20081.3296,6.8032,12.6319,6.0663,4.5392,43.2497,10000.0,9
9227,20080.8019,5.9672,12.0332,6.3720,4.5041,55.2942,10000.0,9
9228,20080.3618,5.1426,11.1862,6.8208,4.5527,73.9328,10000.0,9
9229,20080.6294,5.7066,10.7519,7.2704,4.5557,51.0854,10000.0,9
9230,20080.2713,6.0238,10.3568,7.1639,4.9808,39.8213,10000.0,9
9231,20080.2253,6.2476,10.9463,7.0062,5.2832,38.8465,10000.0,9
9232,20081.0469,6.2535,11.1686,6.7998,5.2053,40.4940,10000.0,9
9233,20081.0011,6.2074,10.3283,6.8633,5.0955,36.3024,10000.0,9
9234,20080.9890,6.2352,9.6032,6.5392,5.3012,33.2036,10000.0,9
9235,20080.9642,5.9473,8.2176,5.7401,5.7641,31.2592,10000.0,9
9236,20080.5321,5.4435,7.3034,5.4472,5.8665,30.8760,10000.0,9
9237,20080.2163,5.1474,7.0681,5.1145,5.5363,32.2944,10000.0,9
9238,20080.4698,4.8754,6.7893,4.8144,5.6713,32.4983,10000.0,9
9239,20081.4156,4.3544,6.0025,4.9880,6.4057,35.9782,10000.0,9
9240,20082.6421,4.1742,5.5327,5.4035,7.6294,41.8537,10000.0,9
9241,20084.7963,4.1765,4.7468,5.7174,8.3480,35.7488,10000.0,9
9242,20085.3617,4.2336,4.4391,6.1096,8.5388,35.4419,10000.0,9
9243,20085.2793,4.0610,4.3843,6.3908,9.0091,37.2006,10000.0,9
9244,20084.6781,3.7960,4.5139,6.3332,9.6304,43.9853,10000.0,10
9245,20084.1405,4.1686,4.7580,7.0460,9.9415,39.8040,10000.0,10
9246,20084.6293,4.5751,5.3606,7.7111,10.2175,36.6215,10000.0,10
9247,20083.7935,4.7115,5.5677,8.2909,9.8516,39.1849,10000.0,10
9248,20082.4329,4.7850,5.7927,9.1042,9.1314,45.2162,10000.0,10
9249,20080.7474,4.6247,5.9796,9.9268,8.7163,64.3723,10000.0,10
9250,20079.3463,4.7374,5.8682,10.2475,7.7830,68.0335,10000.0,10
9251,20077.5829,5.2363,4.7906,9.0914,6.3442,38.7470,10000.0,10
9252,20076.8668,5.1462,4.6136,7.8686,6.5968,33.6827,10000.0,9
9253,20076.6806,5.1643,5.8120,7.5623,7.1908,36.4752,10000.0,9
9254,20075.4146,4.6945,6.2585,7.2376,7.2135,45.4721,10000.0,9
9255,20074.6757,4.5184,6.2956,7.0248,6.9763,40.7935,10000.0,9
9256,20074.0951,4.9499,6.8276,8.2059,6.9105,42.3204,10000.0,9
9257,20073.6621,5.1287,6.0374,9.1219,6.9030,39.4254,10000.0,9
9258,20073.6972,5.3198,5.6596,9.5083,7.3869,37.2796,10000.0,9
9259,20074.7027,5.8261,5.8478,10.2978,7.9031,34.7963,10000.0,9
9260,20074.6604,5.7670,5.6752,9.9110,8.3766,33.9280,10000.0,7
9261,20073.7638,6.1489,6.0264,10.2714,8.3601,31.8049,10000.0,7
9262,20073.9181,6.1059,6.1190,9.8185,8.5739,30.3632,10000.0,7
9263,20074.7880,5.6830,5.9936,9.9714,8.5246,37.1058,10000.0,7
9264,20074.7426,5.2358,6.0821,9.6964,8.2889,46.0029,10000.0,7
9265,20074.1817,5.0235,6.7720,9.7649,8.4162,58.4931,10000.0,7
9266,20075.1580,5.3940,6.3556,9.5977,9.4833,43.8838,10000.0,5
9267,20075.6493,5.0850,6.7159,9.1540,9.7583,47.6657,10000.0,5
9268,20077.1327,5.4067,6.8895,9.1401,11.7133,41.2497,10000.0,6
9269,20085.9871,3.6835,5.4625,5.3224,5.4242,40.3781,10000.0,6
9270,20086.5505,3.5550,5.3888,5.3115,5.3955,42.4494,10000.0,4
9271,20087.2424,3.8780,6.1050,5.4392,6.0624,39.5207,10000.0,4
9272,20087.5895,4.1435,6.3207,5.6306,6.3072,36.8499,10000.0,4
9273,20086.7077,4.5314,7.1121,5.6507,7.2609,35.2251,10000.0,4
9274,20086.3456,5.1752,8.4997,6.1509,7.7117,36.7195,10000.0,4
9275,20085.3056,5.3930,9.9626,6.3820,8.4124,44.2587,10000.0,4
9276,20085.1175,5.4237,10.7520,7.0908,9.0895,54.6231,10000.0,4
9277,20085.2920,5.8343,11.0002,7.5600,9.4324,48.5477,10000.0,4
9278,20086.1339,6.3502,11.2354,8.3185,9.5307,43.7708,10000.0,4
9279,20087.0897,6.4087,11.8560,8.7415,9.3791,48.8464,10000.0,4
9280,20087.8948,6.4422,11.2403,9.2244,8.7211,48.4833,10000.0,5
9281,20087.1826,6.2104,11.6952,8.7495,9.0588,56.1882,10000.0,5
9282,20086.2225,6.3627,12.1592,8.6998,8.9261,56.1466,10000.0,5
9283,20086.3755,7.0610,13.4085,9.4116,8.8125,54.1377,10000.0,5
9284,20087.1686,7.0260,14.6792,9.2955,8.9145,62.7801,10000.0,5
9285,20088.5934,5.1677,15.3705,9.1008,8.6751,189.1675,10000.0,5
9286,20089.6599,5.1005,15.2357,8.4223,8.5647,190.2099,10000.0,7
9287,20088.6281,4.1527,15.6243,6.5784,6.8674,349.7331,10000.0,7
9288,20087.3331,4.5912,15.5422,5.6796,6.1391,225.4558,10000.0,7
9289,20087.2920,4.6039,14.5243,5.3018,6.5546,177.4921,10000.0,7
9290,20088.7566,4.4580,14.6845,6.1748,7.0441,224.9746,10000.0,7
9291,20088.4783,5.1560,15.0430,6.5575,7.3891,153.5237,10000.0,7
9292,20087.6767,5.5961,15.0209,6.4110,7.4642,114.7933,10000.0,8
9293,20087.5422,6.2106,14.8275,6.0678,8.2152,74.3150,10000.0,8
9294,20088.1520,6.5335,14.3104,5.8944,8.5039,57.7094,10000.0,8
9295,20088.5946,6.8875,13.0284,5.5599,8.7372,39.8962,10000.0,8
9296,20088.8353,7.2148,11.9370,5.4223,8.7839,31.0953,10000.0,8
9297,20088.0065,6.9861,11.8865,5.1024,8.9795,29.4122,10000.0,8
9298,20086.5404,6.6633,10.5502,4.9809,8.6809,25.3303,10000.0,9
9299,20085.8205,6.2303,9.9594,5.0586,8.4575,27.2375,10000.0,9
9300,20085.0979,5.9194,9.4634,4.9021,8.1238,28.3017,10000.0,9
9301,20086.0265,6.0859,10.2747,5.2719,8.8915,29.9379,10000.0,9
9302,20086.9992,6.1337,11.0841,5.8668,9.7901,35.0970,10000.0,9
9303,20087.8134,5.6312,12.3788,6.1973,10.7295,59.6789,10000.0,9
9304,20088.0510,5.4904,12.0755,6.5154,10.8357,64.1686,10000.0,9
9305,20087.7780,5.3946,11.2403,6.3954,11.0936,58.2238,10000.0,9
9306,20087.3826,5.7352,11.2097,6.8586,11.0660,51.6892,10000.0,9
9307,20086.6598,6.1505,11.7194,8.0773,11.1238,51.3402,10000.0,9
9308,20086.3085,7.0659,13.0390,8.9307,10.3452,44.2679,10000.0,9
9309,20085.9401,7.7133,14.3085,9.7788,10.2128,43.8779,10000.0,9
9310,20084.9143,7.8824,13.6843,9.3484,10.0694,36.6926,10000.0,9
9311,20084.7966,7.8763,12.2286,9.4570,9.1241,31.4372,10000.0,9
9312,20084.8097,7.9551,11.0141,9.1829,7.6085,29.0976,10000.0,9
9313,20084.7412,7.1976,9.3752,8.7088,6.6359,31.8319,10000.0,9
9314,20083.9539,6.3204,8.0094,8.4449,6.2421,32.3539,10000.0,9
9315,20083.2567,6.3207,8.2369,9.1879,6.8468,35.5676,10000.0,9
9316,20081.6739,6.0772,8.8495,9.3032,7.0099,42.7029,10000.0,9
9317,20081.1878,6.2768,9.3535,9.4767,6.7544,42.9024,10000.0,9
9318,20080.3965,6.0506,9.8084,8.7049,6.8635,50.7831,10000.0,10
9319,20080.0612,6.2294,9.9065,8.9415,7.3006,50.1515,10000.0,10
9320,20080.1109,6.2213,9.9915,8.8294,7.8255,48.5253,10000.0,10
9321,20080.1016,6.4823,10.0753,8.5322,7.6254,41.6010,10000.0,10
9322,20080.2633,6.5505,9.7768,8.2413,7.2473,37.1328,10000.0,10
9323,20080.1517,6.4025,9.2554,7.7938,6.9047,34.8063,10000.0,10
9324,20080.0716,6.3605,9.6998,7.4774,6.9625,33.8480,10000.0,11
9325,20079.8648,6.1127,9.6476,7.4194,7.2889,36.2383,10000.0,11
