city,run,variant,ppc_pct,pass_m,total_m,n_gated
tokyo,run3,csig005_psig1,79.640098,13000.3031,16323.8159,14787
tokyo,run3,csig005_nobds,79.649650,13001.8623,16323.8159,14787
tokyo,run3,csig005_em10,79.665733,13004.4876,16323.8159,14790
tokyo,run3,csig0001,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig00005,79.669342,13005.0768,16323.8159,14787
tokyo,run3,nopostflt,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_nopostflt,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig005_nopostflt,79.643460,13000.8518,16323.8159,14787
tokyo,run3,iono_iflc,59.414707,9698.7474,16323.8159,14802
tokyo,run3,csig005_holdvrlx,79.611306,12995.6030,16323.8159,14789
tokyo,run3,csig005_psig1_holdrlx,79.648298,13001.6416,16323.8159,14788
tokyo,run3,csig005_glonassar,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig005_psig1_holdvrlx,79.586301,12991.5213,16323.8159,14794
tokyo,run3,noarfilt,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_noarfilt,79.669342,13005.0768,16323.8159,14787
tokyo,run3,r05,79.669342,13005.0768,16323.8159,14787
tokyo,run3,r08,79.669342,13005.0768,16323.8159,14787
tokyo,run3,r10,79.669342,13005.0768,16323.8159,14787
tokyo,run3,csig05_r10,79.676440,13006.2354,16323.8159,14787
tokyo,run3,csig005_r10,79.652628,13002.3484,16323.8159,14789
tokyo,run3,mb1k,79.669342,13005.0768,16323.8159,14787
tokyo,run3,mb50k,79.669342,13005.0768,16323.8159,14787
tokyo,run3,modeauto,79.669342,13005.0768,16323.8159,14787
tokyo,run3,modestatic,62.617800,10221.6144,16323.8159,14789
tokyo,run3,onlyG,79.669342,13005.0768,16323.8159,14787
tokyo,run3,psig01,79.606911,12994.8857,16323.8159,14787
tokyo,run3,psig005,79.573829,12989.4854,16323.8159,14787
tokyo,run3,csig005_psig01,79.645830,13001.2386,16323.8159,14787
